X,Y
-3.0,33.652459891811155
-2.979933110367893,32.11066869096511
-2.959866220735786,32.5890281729447
-2.939799331103679,33.20432511767989
-2.919732441471572,30.10706666998993
-2.899665551839465,29.505134569863877
-2.879598662207358,31.477788887256917
-2.859531772575251,29.747973378244765
-2.839464882943144,27.426829975692122
-2.819397993311037,28.29594856493347
-2.79933110367893,26.32082064533746
-2.779264214046823,25.774622915129218
-2.759197324414716,26.241934863235798
-2.739130434782609,22.669738695688157
-2.719063545150502,22.421074392153944
-2.6989966555183944,23.559288969979082
-2.678929765886288,22.425069969467113
-2.6588628762541804,23.81361057745102
-2.638795986622074,21.605532803624545
-2.6187290969899664,20.421440653093615
-2.5986622073578594,24.029024829512764
-2.5785953177257523,21.182897840155544
-2.5585284280936453,21.151854330390446
-2.5384615384615383,18.60375835173473
-2.5183946488294313,19.419113942524984
-2.4983277591973243,19.92410551342828
-2.4782608695652173,17.725546144757452
-2.4581939799331103,19.478374742750574
-2.4381270903010033,17.698979959518095
-2.4180602006688963,17.744734031683883
-2.3979933110367893,16.922529403467177
-2.3779264214046822,20.01648204984617
-2.3578595317725752,17.00854078375777
-2.3377926421404682,15.169528817022764
-2.317725752508361,17.473303752805382
-2.297658862876254,14.235067561977816
-2.277591973244147,15.915288938848095
-2.25752508361204,12.513486667929602
-2.237458193979933,13.078064988339346
-2.217391304347826,14.912790677917611
-2.197324414715719,15.363079081305731
-2.177257525083612,14.251685663624517
-2.157190635451505,13.542552583563634
-2.137123745819398,12.98311742886308
-2.1170568561872907,11.02680828107587
-2.096989966555184,11.814431207146987
-2.0769230769230766,11.901478468577817
-2.05685618729097,13.774083903935093
-2.0367892976588626,12.496803752587635
-2.016722408026756,9.254813635065489
-1.9966555183946488,11.949145007437231
-1.9765886287625418,10.694251956561859
-1.9565217391304348,10.034785917971604
-1.9364548494983278,11.615546523239523
-1.9163879598662208,11.972028714169952
-1.8963210702341138,11.599449086835978
-1.8762541806020065,8.868921470962892
-1.8561872909698995,9.396600073850275
-1.8361204013377925,10.085227250350394
-1.8160535117056855,10.783872507306818
-1.7959866220735785,8.5186347897167
-1.7759197324414715,8.730244813412702
-1.7558528428093645,7.229118322955363
-1.7357859531772575,6.907235225563903
-1.7157190635451505,9.557455285887803
-1.6956521739130435,10.13997640714892
-1.6755852842809364,7.937790238159479
-1.6555183946488294,9.280496273832721
-1.6354515050167224,8.198292746180389
-1.6153846153846154,6.603942085587676
-1.5953177257525084,7.86055289180462
-1.5752508361204014,9.361449359382952
-1.5551839464882944,6.976164500603977
-1.5351170568561872,9.083608723235717
-1.5150501672240801,3.0135009013070553
-1.4949832775919731,7.731639103768217
-1.4749163879598661,6.546641527105613
-1.4548494983277591,5.858184832789767
-1.434782608695652,6.271513932495587
-1.414715719063545,3.194721851461007
-1.394648829431438,5.561787244518874
-1.374581939799331,6.247355758923251
-1.354515050167224,7.705177071452561
-1.334448160535117,4.757831246841899
-1.31438127090301,4.2258456766634644
-1.294314381270903,4.54082099266599
-1.274247491638796,6.428840337647273
-1.254180602006689,5.485651556375836
-1.2341137123745818,4.160540480455945
-1.2140468227424748,5.527097436727435
-1.1939799331103678,4.832435445450964
-1.1739130434782608,5.96130476840716
-1.1538461538461537,3.4971771041231676
-1.1337792642140467,3.9274942192183486
-1.1137123745819397,3.739397811681192
-1.0936454849498327,2.129383742384819
-1.0735785953177257,4.525152707036111
-1.0535117056856187,4.384863128846262
-1.0334448160535117,3.93418406027419
-1.0133779264214047,3.5083984502068537
-0.9933110367892977,1.753593553514237
-0.9732441471571907,3.0772450738078665
-0.9531772575250836,3.1061250042264015
-0.9331103678929766,2.376596559270961
-0.9130434782608696,3.2051605492357353
-0.8929765886287626,3.928357907029095
-0.8729096989966556,5.949682637394568
-0.8528428093645486,3.455904681479346
-0.8327759197324416,3.501533620581953
-0.8127090301003346,2.9617497029460265
-0.7926421404682276,0.2846073479250064
-0.7725752508361206,2.8931453199538635
-0.7525083612040131,2.949613966473818
-0.7324414715719061,6.283050282904656
-0.7123745819397991,2.4637540780039204
-0.6923076923076921,3.0997288371467673
-0.6722408026755851,2.5628194602744827
-0.652173913043478,0.8988931080679821
-0.632107023411371,4.108666583492663
-0.612040133779264,3.497719044051221
-0.591973244147157,3.4958675720276062
-0.57190635451505,1.0349304562708679
-0.551839464882943,4.249598390852988
-0.531772575250836,0.22887613333252665
-0.511705685618729,2.987842456876336
-0.49163879598662197,5.203012178292123
-0.47157190635451496,0.6525482213235898
-0.45150501672240795,1.2014184710318307
-0.43143812709030094,2.092857236902489
-0.41137123745819393,1.1902603569246062
-0.3913043478260869,-0.3396527287195039
-0.3712374581939799,1.9019661390207576
-0.3511705685618729,0.25499199900259706
-0.3311036789297659,2.379989838360759
-0.3110367892976589,0.36345392101828256
-0.29096989966555187,3.809691428839818
-0.27090301003344486,0.4646288649182573
-0.25083612040133785,1.0719187248571784
-0.23076923076923084,2.633416601302744
-0.21070234113712383,-0.3017690859012354
-0.19063545150501682,1.7170579447165704
-0.1705685618729098,3.2008239156614247
-0.1505016722408028,-0.9638161406169847
-0.1304347826086958,1.5282650188690083
-0.11036789297658878,1.5926916909826447
-0.09030100334448132,2.289181988877206
-0.07023411371237431,-0.6071084871640362
-0.0501672240802673,-0.7662014543963993
-0.030100334448160293,1.7986465019332476
-0.010033444816053283,1.440100453550696
0.010033444816053727,1.3342168027862815
0.030100334448160737,1.4300464439044154
0.05016722408026775,-0.06122601316366383
0.07023411371237476,1.1895506312365043
0.09030100334448177,1.2364123639198696
0.11036789297658878,-0.2272273164649754
